CHART																		
INTERPRO	IPR003959:ATPase, AAA-type, core	3	1.46341463414634	0.050428012323778	SINMEB_3164, SINMEB_2221, SINMEB_0884	164	11	4859	8.08037694013304	0.999999990984575	1	1						
UP_KW_LIGAND	KW-0547~Nucleotide-binding	17	8.29268292682927	0.054346154715415	SINMEB_3164, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_2221, SINMEB_0044, SINMEB_1275, SINMEB_3292, SINMEB_1050, SINMEB_2092, SINMEB_0915, SINMEB_0654, SINMEB_0884, SINMEB_1367, SINMEB_1528, SINMEB_2758, SINMEB_1559	40	278	986	1.50737410071942	0.654130979272452	0.86001973736745	0.86001973736745						
INTERPRO	IPR005811:ATP-citrate lyase/succinyl-CoA ligase	2	0.975609756097561	0.065973333978062	SINMEB_2882, SINMEB_2881	164	2	4859	29.6280487804878	0.999999999975531	1	1						
UP_SEQ_FEATURE	METAL:Magnesium	6	2.92682926829268	0.067824250890965	SINMEB_1095, SINMEB_1584, SINMEB_2882, SINMEB_1403, SINMEB_6173, SINMEB_1049	150	64	4331	2.706875	0.99999954757928	1	1						
INTERPRO	IPR012349:FMN-binding split barrel	3	1.46341463414634	0.068470454417119	SINMEB_1058, SINMEB_1502, SINMEB_1610	164	13	4859	6.83724202626642	0.999999999990616	1	1						
UP_SEQ_FEATURE	BINDING:ATP	5	2.4390243902439	0.072000875955049	SINMEB_3164, SINMEB_5276, SINMEB_2882, SINMEB_1275, SINMEB_1528	150	46	4331	3.13840579710145	0.999999822215544	1	1						
GOTERM_MF_DIRECT	GO:0004775~succinate-CoA ligase (ADP-forming) activity	2	0.975609756097561	0.075454404911891	SINMEB_2882, SINMEB_2881	135	2	3484	25.8074074074074	0.999924607457807	1	1						
INTERPRO	IPR005170:Transporter-associated domain	2	0.975609756097561	0.097319091969902	SINMEB_0041, SINMEB_1411	164	3	4859	19.7520325203252	1	1	1						
																		
																		
																		
CLUSTERING																		
Annotation Cluster 1	Enrichment Score: 1.681664312016037																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	8	3.90243902439024	0.003736529321899	SINMEB_0759, SINMEB_0992, SINMEB_1002, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_0989, SINMEB_1878	135	53	3484	3.89545772187282	0.364260784266968	0.452120047949757	0.452120047949757						
GOTERM_BP_DIRECT	GO:0006412~translation	8	3.90243902439024	0.004655386647042	SINMEB_0759, SINMEB_0992, SINMEB_1002, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_0989, SINMEB_1878	72	61	2024	3.68670309653916	0.268486204488044	0.307255518704769	0.307255518704769						
UP_KW_MOLECULAR_FUNCTION	KW-0687~Ribonucleoprotein	8	3.90243902439024	0.005368351866877	SINMEB_0759, SINMEB_0992, SINMEB_1002, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_0989, SINMEB_1878	94	56	2380	3.61702127659574	0.149120192705119	0.056776554365764	0.056776554365764						
UP_KW_MOLECULAR_FUNCTION	KW-0689~Ribosomal protein	8	3.90243902439024	0.005368351866877	SINMEB_0759, SINMEB_0992, SINMEB_1002, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_0989, SINMEB_1878	94	56	2380	3.61702127659574	0.149120192705119	0.056776554365764	0.056776554365764						
GOTERM_CC_DIRECT	GO:0005840~ribosome	6	2.92682926829268	0.013899958686719	SINMEB_0759, SINMEB_0992, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_1878	65	45	1968	4.03692307692308	0.222719833895019	0.250199256360943	0.250199256360943						
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	4	1.95121951219512	0.159006476104246	SINMEB_0759, SINMEB_1006, SINMEB_0993, SINMEB_0989	135	36	3484	2.86748971193416	0.999999999205835	1	1						
UP_KW_MOLECULAR_FUNCTION	KW-0694~RNA-binding	5	2.4390243902439	0.173093844656928	SINMEB_1087, SINMEB_0759, SINMEB_1006, SINMEB_0993, SINMEB_0989	94	56	2380	2.26063829787234	0.99666045928557	0.786851311672329	0.786851311672329						
UP_KW_MOLECULAR_FUNCTION	KW-0699~rRNA-binding	4	1.95121951219512	0.18359863939021	SINMEB_0759, SINMEB_1006, SINMEB_0993, SINMEB_0989	94	38	2380	2.66517357222844	0.997724317891315	0.786851311672329	0.786851311672329						
																		
Annotation Cluster 2	Enrichment Score: 1.5245359332062485																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_MOLECULAR_FUNCTION	KW-0720~Serine protease	4	1.95121951219512	0.005677655436576	SINMEB_1012, SINMEB_3617, SINMEB_0884, SINMEB_2208	94	10	2380	10.1276595744681	0.157022521920262	0.056776554365764	0.056776554365764						
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	8	3.90243902439024	0.028609442537964	SINMEB_3164, SINMEB_1981, SINMEB_1012, SINMEB_3617, SINMEB_0884, SINMEB_0733, SINMEB_1636, SINMEB_2208	94	77	2380	2.63056092843327	0.581383515596263	0.214570819034726	0.214570819034726						
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	3	1.46341463414634	0.164328833405264	SINMEB_1012, SINMEB_0884, SINMEB_2208	135	19	3484	4.07485380116959	0.999999999631629	1	1						
																		
Annotation Cluster 3	Enrichment Score: 0.6530795187541757																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_SEQ_FEATURE	METAL:Magnesium	6	2.92682926829268	0.067824250890965	SINMEB_1095, SINMEB_1584, SINMEB_2882, SINMEB_1403, SINMEB_6173, SINMEB_1049	150	64	4331	2.706875	0.99999954757928	1	1						
UP_KW_LIGAND	KW-0460~Magnesium	10	4.87804878048781	0.13579259011065	SINMEB_1031, SINMEB_1095, SINMEB_1584, SINMEB_2882, SINMEB_0044, SINMEB_1403, SINMEB_6173, SINMEB_1049, SINMEB_1528, SINMEB_1889	40	153	986	1.61111111111111	0.937519898170314	0.86001973736745	0.86001973736745						
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	5	2.4390243902439	0.299533098748766	SINMEB_2882, SINMEB_1403, SINMEB_1049, SINMEB_1528, SINMEB_1889	135	72	3484	1.79218106995885	1	1	1						
UP_KW_LIGAND	KW-0479~Metal-binding	12	5.85365853658537	0.885066754318236	SINMEB_1031, SINMEB_0804, SINMEB_1584, SINMEB_2882, SINMEB_1403, SINMEB_6173, SINMEB_1049, SINMEB_1528, SINMEB_1050, SINMEB_1082, SINMEB_1889, SINMEB_0337	40	354	986	0.835593220338983	1	1	1						
																		
Annotation Cluster 4	Enrichment Score: 0.5081004461021252																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_LIGAND	KW-0547~Nucleotide-binding	17	8.29268292682927	0.054346154715415	SINMEB_3164, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_2221, SINMEB_0044, SINMEB_1275, SINMEB_3292, SINMEB_1050, SINMEB_2092, SINMEB_0915, SINMEB_0654, SINMEB_0884, SINMEB_1367, SINMEB_1528, SINMEB_2758, SINMEB_1559	40	278	986	1.50737410071942	0.654130979272452	0.86001973736745	0.86001973736745						
UP_KW_LIGAND	KW-0067~ATP-binding	14	6.82926829268293	0.108755725972962	SINMEB_3164, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_2221, SINMEB_0044, SINMEB_1275, SINMEB_3292, SINMEB_0915, SINMEB_0654, SINMEB_0884, SINMEB_1528, SINMEB_2758, SINMEB_1559	40	234	986	1.47478632478632	0.887814093762379	0.86001973736745	0.86001973736745						
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	14	6.82926829268293	0.135565488176438	SINMEB_1570, SINMEB_2257, SINMEB_0376, SINMEB_2860, SINMEB_1495, SINMEB_1160, SINMEB_0915, SINMEB_0727, SINMEB_1611, SINMEB_1775, SINMEB_2039, SINMEB_1416, SINMEB_2758, SINMEB_0448	135	242	3484	1.49299051117233	0.999999977890252	1	1						
GOTERM_MF_DIRECT	GO:0005524~ATP binding	22	10.7317073170732	0.204068356578666	SINMEB_1483, SINMEB_1570, SINMEB_1382, SINMEB_3164, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_2860, SINMEB_2221, SINMEB_0044, SINMEB_1275, SINMEB_3292, SINMEB_6197, SINMEB_1160, SINMEB_0915, SINMEB_0825, SINMEB_0654, SINMEB_0884, SINMEB_1528, SINMEB_1416, SINMEB_2758, SINMEB_1559	135	452	3484	1.25611274991806	0.999999999998986	1	1						
INTERPRO	IPR003593:AAA+ ATPase domain	10	4.87804878048781	0.327529849867078	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_3164, SINMEB_2257, SINMEB_3292, SINMEB_0884, SINMEB_1160, SINMEB_1416, SINMEB_2758	164	222	4859	1.33459679191387	1	1	1						
UP_SEQ_FEATURE	NP_BIND:ATP	12	5.85365853658537	0.364063657008779	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_3164, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_3292, SINMEB_0884, SINMEB_1160, SINMEB_1416, SINMEB_2758	150	279	4331	1.24186379928315	1	1	1						
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	14	6.82926829268293	0.388558399439913	SINMEB_1483, SINMEB_1570, SINMEB_3164, SINMEB_1095, SINMEB_2257, SINMEB_1277, SINMEB_2221, SINMEB_3292, SINMEB_6197, SINMEB_1160, SINMEB_0915, SINMEB_0884, SINMEB_1416, SINMEB_2758	164	349	4859	1.18851771612272	1	1	1						
SMART	SM00382:AAA	10	4.87804878048781	0.424470903293874	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_3164, SINMEB_2257, SINMEB_3292, SINMEB_0884, SINMEB_1160, SINMEB_1416, SINMEB_2758	40	222	1067	1.20157657657658	0.999999993045151	1	1						
UP_KW_MOLECULAR_FUNCTION	KW-1278~Translocase	4	1.95121951219512	0.460604030142997	SINMEB_0915, SINMEB_6354, SINMEB_2257, SINMEB_2758	94	64	2380	1.58244680851064	0.999999990937857	1	1						
INTERPRO	IPR017871:ABC transporter, conserved site	7	3.41463414634146	0.503702526826834	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_1160, SINMEB_1416, SINMEB_2758	164	169	4859	1.22719728676577	1	1	1						
INTERPRO	IPR003439:ABC transporter-like	7	3.41463414634146	0.619923377426485	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_1160, SINMEB_1416, SINMEB_2758	164	190	4859	1.09155969191271	1	1	1						
UP_SEQ_FEATURE	DOMAIN:ABC transporter	7	3.41463414634146	0.639951849906531	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_1160, SINMEB_1416, SINMEB_2758	150	189	4331	1.06938271604938	1	1	1						
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	5	2.4390243902439	0.838356667141512	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_1160, SINMEB_1416	135	150	3484	0.860246913580247	1	1	1						
																		
Annotation Cluster 5	Enrichment Score: 0.3051257907034259																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_CELLULAR_COMPONENT	KW-0997~Cell inner membrane	8	3.90243902439024	0.163969492553703	SINMEB_0915, SINMEB_2251, SINMEB_1162, SINMEB_6354, SINMEB_2257, SINMEB_2860, SINMEB_2758, SINMEB_0448	51	161	1767	1.7215929850201	0.71453367871456	0.573893223937961	0.573893223937961						
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	13	6.34146341463415	0.428451962996883	SINMEB_1031, SINMEB_2251, SINMEB_1162, SINMEB_6354, SINMEB_2257, SINMEB_2256, SINMEB_2860, SINMEB_1160, SINMEB_0915, SINMEB_0825, SINMEB_0741, SINMEB_2758, SINMEB_0448	51	391	1767	1.15194824732962	0.980076338136213	0.999721246992728	0.999721246992728						
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	16	7.80487804878049	0.860231166802352	SINMEB_1570, SINMEB_1031, SINMEB_2251, SINMEB_1162, SINMEB_1146, SINMEB_6354, SINMEB_2257, SINMEB_2860, SINMEB_1160, SINMEB_0915, SINMEB_3803, SINMEB_1764, SINMEB_0741, SINMEB_2758, SINMEB_1867, SINMEB_0448	48	513	1337	0.868745938921377	1	1	1						
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	12	5.85365853658537	0.995901701371131	SINMEB_0915, SINMEB_1031, SINMEB_2251, SINMEB_6354, SINMEB_2257, SINMEB_2256, SINMEB_2860, SINMEB_3803, SINMEB_1764, SINMEB_1160, SINMEB_2758, SINMEB_0448	65	604	1968	0.601528273051452	1	1	1						
																		
Annotation Cluster 6	Enrichment Score: 0.21153032173545125																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
INTERPRO	IPR016032:Signal transduction response regulator, C-terminal effector	3	1.46341463414634	0.279149958473326	SINMEB_2066, SINMEB_6173, SINMEB_0635	164	31	4859	2.86723052714398	1	1	1						
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	4	1.95121951219512	0.839295732222074	SINMEB_2066, SINMEB_1032, SINMEB_6173, SINMEB_0635	72	128	2024	0.878472222222222	1	1	1						
GOTERM_MF_DIRECT	GO:0003677~DNA binding	8	3.90243902439024	0.990048459744902	SINMEB_2066, SINMEB_1032, SINMEB_0825, SINMEB_1475, SINMEB_5486, SINMEB_0781, SINMEB_6173, SINMEB_0635	135	363	3484	0.568758289970411	1	1	1						
																		
Annotation Cluster 7	Enrichment Score: 0.17842800651647317																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
GOTERM_BP_DIRECT	GO:0000160~phosphorelay signal transduction system	3	1.46341463414634	0.58270060849235	SINMEB_6173, SINMEB_6625, SINMEB_0635	72	55	2024	1.53333333333333	1	1	1						
INTERPRO	IPR001789:Signal transduction response regulator, receiver domain	3	1.46341463414634	0.639095313234622	SINMEB_6173, SINMEB_6625, SINMEB_0635	164	64	4859	1.38881478658537	1	1	1						
SMART	SM00448:REC	3	1.46341463414634	0.65748345867334	SINMEB_6173, SINMEB_6625, SINMEB_0635	40	60	1067	1.33375	1	1	1						
UP_SEQ_FEATURE	DOMAIN:Response regulatory	3	1.46341463414634	0.66153805306529	SINMEB_6173, SINMEB_6625, SINMEB_0635	150	65	4331	1.33261538461538	1	1	1						
INTERPRO	IPR011006:CheY-like superfamily	3	1.46341463414634	0.663958225795526	SINMEB_6173, SINMEB_6625, SINMEB_0635	164	67	4859	1.32662904987259	1	1	1						
UP_KW_PTM	KW-0597~Phosphoprotein	4	1.95121951219512	0.790388183808331	SINMEB_6173, SINMEB_0636, SINMEB_6625, SINMEB_0635	8	98	193	0.98469387755102	0.998069530058416	1	1						
																		
Annotation Cluster 8	Enrichment Score: 0.022988528833710272																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	36	17.5609756097561	0.817593815513316	SINMEB_3078, SINMEB_1131, SINMEB_1031, SINMEB_1570, SINMEB_3311, SINMEB_0166, SINMEB_1650, SINMEB_2860, SINMEB_0825, SINMEB_0741, SINMEB_0964, SINMEB_2208, SINMEB_1636, SINMEB_0448, SINMEB_2153, SINMEB_1261, SINMEB_2251, SINMEB_1162, SINMEB_6354, SINMEB_2257, SINMEB_2477, SINMEB_0376, SINMEB_2256, SINMEB_5344, SINMEB_1160, SINMEB_0915, SINMEB_0818, SINMEB_2712, SINMEB_2217, SINMEB_3803, SINMEB_2017, SINMEB_1764, SINMEB_0636, SINMEB_2758, SINMEB_0579, SINMEB_0910	51	1316	1767	0.947791882710531	0.999993281428969	1	1						
UP_KW_DOMAIN	KW-1133~Transmembrane helix	16	7.80487804878049	0.951140974882166	SINMEB_3078, SINMEB_1131, SINMEB_2153, SINMEB_3311, SINMEB_2251, SINMEB_1162, SINMEB_0166, SINMEB_6354, SINMEB_0376, SINMEB_1650, SINMEB_2217, SINMEB_2017, SINMEB_0636, SINMEB_2208, SINMEB_1636, SINMEB_0910	64	574	1770	0.770905923344948	0.999999999967524	1	1						
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	29	14.1463414634146	0.994058133345278	SINMEB_3078, SINMEB_1131, SINMEB_1031, SINMEB_1570, SINMEB_3311, SINMEB_0166, SINMEB_1650, SINMEB_1411, SINMEB_0964, SINMEB_2208, SINMEB_1636, SINMEB_0448, SINMEB_2153, SINMEB_1261, SINMEB_2251, SINMEB_6354, SINMEB_2477, SINMEB_0376, SINMEB_2256, SINMEB_5344, SINMEB_0818, SINMEB_2712, SINMEB_2217, SINMEB_3803, SINMEB_2017, SINMEB_1764, SINMEB_0636, SINMEB_0579, SINMEB_0910	65	1148	1968	0.764835164835165	1	1	1						
UP_SEQ_FEATURE	TRANSMEM:Helical	26	12.6829268292683	0.996337343608126	SINMEB_3078, SINMEB_1131, SINMEB_1031, SINMEB_1570, SINMEB_3311, SINMEB_0166, SINMEB_1650, SINMEB_1411, SINMEB_0741, SINMEB_2208, SINMEB_1636, SINMEB_0448, SINMEB_2153, SINMEB_1261, SINMEB_1162, SINMEB_6354, SINMEB_0376, SINMEB_2256, SINMEB_5344, SINMEB_0818, SINMEB_2217, SINMEB_3803, SINMEB_2017, SINMEB_1764, SINMEB_0636, SINMEB_0910	150	1104	4331	0.679987922705314	1	1	1						
UP_KW_DOMAIN	KW-0812~Transmembrane	25	12.1951219512195	0.996452670415015	SINMEB_3078, SINMEB_1570, SINMEB_3311, SINMEB_0166, SINMEB_1650, SINMEB_0741, SINMEB_0964, SINMEB_2208, SINMEB_1636, SINMEB_2153, SINMEB_1261, SINMEB_2251, SINMEB_1162, SINMEB_6354, SINMEB_2477, SINMEB_0376, SINMEB_2256, SINMEB_5344, SINMEB_0818, SINMEB_2712, SINMEB_2217, SINMEB_2017, SINMEB_0636, SINMEB_0579, SINMEB_0910	64	954	1770	0.724744496855346	1	1	1						
																		
Annotation Cluster 9	Enrichment Score: 0.01645802881322224																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	7	3.41463414634146	0.930005091187989	SINMEB_1032, SINMEB_0825, SINMEB_5486, SINMEB_6173, SINMEB_3292, SINMEB_1456, SINMEB_0733	94	245	2380	0.723404255319149	1	1	1						
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	3	1.46341463414634	0.978259118645803	SINMEB_5486, SINMEB_6173, SINMEB_1456	48	153	1337	0.546160130718954	1	1	1						
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	3	1.46341463414634	0.981039926535249	SINMEB_5486, SINMEB_6173, SINMEB_1456	48	157	1337	0.532245222929936	1	1	1						
																		
																		
																		
TABLE																		
ID	Gene Name	Species	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE			
SinmeB_6270	(2Fe-2S)-binding protein(SM2011_RS03815)	Sinorhizobium meliloti 2011			GO:0009055~electron carrier activity,GO:0051536~iron-sulfur cluster binding,	IPR001041:2Fe-2S ferredoxin-type domain,							KW-0560~Oxidoreductase,					
SinmeB_1559	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase(folK)	Sinorhizobium meliloti 2011	GO:0046654~tetrahydrofolate biosynthetic process,GO:0046656~folic acid biosynthetic process,		GO:0003848~2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity,GO:0005524~ATP binding,GO:0016301~kinase activity,	IPR000550:7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK,			KW-0289~Folate biosynthesis,			KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:HPPK,			
SinmeB_1006	30S ribosomal protein S13(rpsM)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0000049~tRNA binding,GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR001892:Ribosomal protein S13,IPR010979:Ribosomal protein S13-like, H2TH,IPR018269:Ribosomal protein S13, conserved site,IPR019980:Ribosomal protein S13, bacterial-type,IPR027437:30s ribosomal protein S13, C-terminal,	PIRSF002134:ribosomal protein, S13p/S13a/S18e/organellar S13 types,						KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,KW-0820~tRNA-binding,		REGION:Disordered,			
SinmeB_0993	30S ribosomal protein S17(rpsQ)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR000266:Ribosomal protein S17,IPR012340:Nucleic acid-binding, OB-fold,IPR019984:Ribosomal protein S17, bacterial-type,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,					
SinmeB_1878	30S ribosomal protein S21(SM2011_RS24865)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,	IPR001911:Ribosomal protein S21,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,		REGION:Disordered,			
SinmeB_2772	4-hydroxyphenylpyruvate dioxygenase(hppD)	Sinorhizobium meliloti 2011	GO:0009072~aromatic amino acid family metabolic process,		GO:0003868~4-hydroxyphenylpyruvate dioxygenase activity,GO:0046872~metal ion binding,	IPR004360:Glyoxalase/fosfomycin resistance/dioxygenase domain,IPR005956:4-hydroxyphenylpyruvate dioxygenase,	PIRSF009283:4-hydroxyphenylpyruvate dioxygenase,				KW-0677~Repeat,	KW-0408~Iron,KW-0670~Pyruvate,	KW-0223~Dioxygenase,KW-0560~Oxidoreductase,		DOMAIN:VOC,METAL:Iron,			
SinmeB_3875	5-hydroxyisourate hydrolase 1(C770_RS29655)	Sinorhizobium meliloti GR4	GO:0006144~purine nucleobase metabolic process,		GO:0033971~hydroxyisourate hydrolase activity,	IPR000895:Transthyretin/hydroxyisourate hydrolase,IPR014306:Hydroxyisourate hydrolase,IPR023416:Transthyretin/hydroxyisourate hydrolase, superfamily,IPR023418:Transthyretin, thyroxine binding site,IPR023419:Transthyretin, conserved site,			KW-0659~Purine metabolism,				KW-0378~Hydrolase,		BINDING:Substrate,DOMAIN:TR_THY,			
SinmeB_0989	50S ribosomal protein L22(rplV)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0015934~large ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR001063:Ribosomal protein L22/L17,IPR005727:Ribosomal protein L22, bacterial/chloroplast-type,IPR018260:Ribosomal protein L22/L17, conserved site,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,					
