Annotation Cluster 1	Enrichment Score: 12.737046519723888											
UP_KW_CELLULAR_COMPONENT	KW-0282~Flagellum	23	4.52755905511811	4.36E-14	SMC03071, SMC03050, SMC03020, SMC03042, SMC03054, SMC03021, SMC03032, SMC03051, SMC03030, SMC03024, SMC03025, SMC03047, SMC03014, SMC03022, SMC03033, SMC03034, SMC03028, SMC03039, SMC03029, SMC03026, SMC03037, SMC03049, SMC03038	168	38	1771	6.38048245614035	5.22E-13	1.74E-13	1.31E-13
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	23	4.52755905511811	4.36E-14	SMC03071, SMC03050, SMC03020, SMC03042, SMC03054, SMC03021, SMC03032, SMC03051, SMC03030, SMC03024, SMC03025, SMC03047, SMC03014, SMC03022, SMC03033, SMC03034, SMC03028, SMC03039, SMC03029, SMC03026, SMC03037, SMC03049, SMC03038	168	38	1771	6.38048245614035	5.22E-13	1.74E-13	1.31E-13
UP_KW_CELLULAR_COMPONENT	KW-0975~Bacterial flagellum	14	2.75590551181102	1.69E-10	SMC03020, SMC03021, SMC03032, SMC03030, SMC03024, SMC03047, SMC03014, SMC03034, SMC03028, SMC03039, SMC03029, SMC03037, SMC03049, SMC03038	168	18	1771	8.19907407407407	2.03E-09	5.07E-10	3.80E-10
GOTERM_BP_DIRECT	GO:0071973~bacterial-type flagellum-dependent cell motility	13	2.55905511811024	6.17E-10	SMC03020, SMC03032, SMC03030, SMC03024, SMC03047, SMC03014, SMC03034, SMC03028, SMC03039, SMC03029, SMC03037, SMC03049, SMC03038	178	17	2016	8.66093853271646	7.41E-08	3.67E-08	3.52E-08
												
Annotation Cluster 3	Enrichment Score: 3.2967021733589528											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	10	1.96850393700787	1.08E-05	SMC03020, SMC03021, SMC03043, SMC03010, SMC03022, SMC03012, SMC03090, SMC03004, SMC01104, SMC03008	178	19	2016	5.96096984033117	0.001301020780862	4.30E-04	4.12E-04
UP_KW_BIOLOGICAL_PROCESS	KW-0145~Chemotaxis	8	1.5748031496063	2.85E-05	SMC03020, SMC03021, SMC03043, SMC03010, SMC03022, SMC03012, SMC03004, SMC03008	114	13	1339	7.2280701754386	0.001454050978493	0.001323633347174	0.001271726157088
UP_KW_BIOLOGICAL_PROCESS	KW-0283~Flagellar rotation	4	0.787401574803149	0.009695339727541	SMC03020, SMC03021, SMC03043, SMC03022	114	6	1339	7.83040935672515	0.391570920372362	0.082410387684099	0.079178607774919
GOTERM_BP_DIRECT	GO:0097588~archaeal or bacterial-type flagellum-dependent cell motility	3	0.590551181102362	0.021673336860578	SMC03021, SMC03043, SMC03022	178	3	2016	11.3258426966292	0.927878162254951	0.25791270864088	0.247076040210591
												
Annotation Cluster 4	Enrichment Score: 3.2054200374385156											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	9	1.77165354330709	1.27E-05	SMA1273, SMA1220, SMA1182, SM_B21487, SM_B21489, SMC01982, SMA0765, SMC01984, SMC01985	244	18	3453	7.07581967213115	0.002351599307782	7.85E-04	7.85E-04
UP_KW_BIOLOGICAL_PROCESS	KW-0249~Electron transport	10	1.96850393700787	0.001366432392589	SMA1273, SMA1232, SMA1220, SM_B21487, SM_B21489, SMC01982, SMA0765, SMA1211, SMA1236, SMA1213	114	34	1339	3.45459236326109	0.067359722781891	0.017422013005503	0.016738796809209
UP_KW_BIOLOGICAL_PROCESS	KW-0679~Respiratory chain	5	0.984251968503937	0.013989202720077	SMA1273, SMA1220, SM_B21487, SMA0765, SMA1213	114	12	1339	4.89400584795322	0.512510567848139	0.101921334103421	0.097924419040542
												
Annotation Cluster 5	Enrichment Score: 2.5518333058144327											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	6	1.18110236220472	7.79E-05	SMC03032, SMC03039, SMC03029, SMC03037, SMC03038, SMC03049	244	8	3453	10.6137295081967	0.014382471093669	0.003621584299423	0.003621584299423
GOTERM_CC_DIRECT	GO:0009288~bacterial-type flagellum	5	0.984251968503937	0.001261301238866	SMC03025, SMC03039, SMC03037, SMC03038, SMC03049	199	6	1971	8.25376884422111	0.03593911062502	0.018288867963563	0.017027566724696
UP_SEQ_FEATURE	DOMAIN:Flagellin_D0/D1	4	0.787401574803149	0.002631975798124	SMC03039, SMC03037, SMC03038, SMC03049	290	5	4346	11.9889655172414	0.597165193257685	0.227007912588175	0.226349918638644
INTERPRO	IPR001029:Flagellin, D0/D1 domain	4	0.787401574803149	0.003180828847776	SMC03039, SMC03037, SMC03038, SMC03049	348	5	4890	11.2413793103448	0.899122349199879	0.763398923466269	0.763398923466269
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	6	1.18110236220472	0.004830313240548	SMC03039, SMC03037, SMC03038, SMC03049, SM_B20955, SMA1587	168	13	1771	4.86538461538462	0.056448378486296	0.011592751777315	0.008694563832986
GOTERM_CC_DIRECT	GO:0005576~extracellular region	6	1.18110236220472	0.01261279311835	SMC03039, SMC03037, SMC03038, SMC03049, SM_B20955, SMA1587	199	15	1971	3.96180904522613	0.307950143287389	0.091442750108036	0.085136353548861
INTERPRO	IPR001492:Flagellin	3	0.590551181102362	0.027371186938006	SMC03039, SMC03037, SMC03038	348	4	4890	10.5387931034483	0.999999997901378	1	1
												
Annotation Cluster 6	Enrichment Score: 2.3067038627249428											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Flg_bb_rod	4	0.787401574803149	0.002631975798124	SMC03030, SMC03024, SMC03047, SMC03028	290	5	4346	11.9889655172414	0.597165193257685	0.227007912588175	0.226349918638644
UP_SEQ_FEATURE	DOMAIN:Flg_bbr_C	4	0.787401574803149	0.002631975798124	SMC03030, SMC03024, SMC03047, SMC03028	290	5	4346	11.9889655172414	0.597165193257685	0.227007912588175	0.226349918638644
INTERPRO	IPR001444:Flagellar basal body rod protein, N-terminal	4	0.787401574803149	0.003180828847776	SMC03030, SMC03024, SMC03047, SMC03028	348	5	4890	11.2413793103448	0.899122349199879	0.763398923466269	0.763398923466269
INTERPRO	IPR010930:Flagellar basal-body/hook protein, C-terminal domain	4	0.787401574803149	0.003180828847776	SMC03030, SMC03024, SMC03047, SMC03028	348	5	4890	11.2413793103448	0.899122349199879	0.763398923466269	0.763398923466269
INTERPRO	IPR019776:Flagellar basal body rod protein, conserved site	3	0.590551181102362	0.014357083257202	SMC03030, SMC03047, SMC03028	348	3	4890	14.051724137931	0.999969931222953	1	1
INTERPRO	IPR020013:Fagellar hook-basal body protein, FlgE/F/G	3	0.590551181102362	0.014357083257202	SMC03030, SMC03024, SMC03047	348	3	4890	14.051724137931	0.999969931222953	1	1
												
Annotation Cluster 7	Enrichment Score: 2.0394113857633425											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR006015:Universal stress protein A	4	0.787401574803149	0.006028209789795	SMA1231, SMA1149, SMA1158, SMA1147	348	6	4890	9.36781609195402	0.987137587941887	1	1
UP_SEQ_FEATURE	DOMAIN:Usp	4	0.787401574803149	0.008331609588719	SMA1231, SMA1149, SMA1158, SMA1147	290	7	4346	8.56354679802956	0.944225943084988	0.574881061621634	0.573214739703891
INTERPRO	IPR006016:UspA	4	0.787401574803149	0.015165215065794	SMA1231, SMA1149, SMA1158, SMA1147	348	8	4890	7.02586206896552	0.999983341595515	1	1
												
Annotation Cluster 8	Enrichment Score: 1.7068550680785728											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0009055~electron carrier activity	10	1.96850393700787	0.001739158912922	SMA1276, SMA1243, SMC02255, SMC01022, SMA1216, SMA0766, SMA0007, SMA1236, SM_B21292, SMA1213	244	41	3453	3.4516193522591	0.276579903354751	0.064696711560697	0.064696711560697
GOTERM_MF_DIRECT	GO:0020037~heme binding	10	1.96850393700787	0.008139906697488	SMA1273, SMA1232, SMA1276, SMA1220, SMA1216, SMA0765, SMA0766, SMC03004, SM_B21292, SMA1213	244	51	3453	2.774831243973	0.781335850781912	0.168224738414759	0.168224738414759
UP_KW_LIGAND	KW-0349~Heme	10	1.96850393700787	0.019555521346461	SMA1273, SMA1232, SMA1276, SMA1220, SMC02255, SMA1216, SMA0765, SMA0766, SM_B21292, SMA1213	84	50	985	2.3452380952381	0.401590976366231	0.499084637496806	0.499084637496806
INTERPRO	IPR009056:Cytochrome c domain	5	0.984251968503937	0.065963973327382	SMA1276, SMA1216, SMA0766, SM_B21292, SMA1213	348	22	4890	3.1935736677116	1	1	1
UP_SEQ_FEATURE	DOMAIN:Cytochrome c	4	0.787401574803149	0.160025708943639	SMA1276, SMA1216, SMA0766, SM_B21292	290	21	4346	2.85451559934319	1	1	1
												
Annotation Cluster 9	Enrichment Score: 1.5867639932539601											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005507~copper ion binding	6	1.18110236220472	0.006637570016275	SMA1243, SMA1198, SMA1182, SMA1250, SM_B21487, SMC01982	244	18	3453	4.7172131147541	0.710240374378148	0.154323502878396	0.154323502878396
INTERPRO	IPR008972:Cupredoxin	5	0.984251968503937	0.018176881472004	SMA1243, SMA1182, SMA1250, SM_B21487, SMC01982	348	15	4890	4.68390804597701	0.999998163703151	1	1
UP_SEQ_FEATURE	DOMAIN:COX2_CUA	3	0.590551181102362	0.038535342538182	SMA1182, SM_B21487, SMC01982	290	5	4346	8.99172413793104	0.999998705813126	1	1
INTERPRO	IPR002429:Cytochrome c oxidase subunit II C-terminal	3	0.590551181102362	0.043498092331779	SMA1182, SM_B21487, SMC01982	348	5	4890	8.43103448275862	0.999999999999988	1	1
UP_KW_LIGAND	KW-0186~Copper	5	0.984251968503937	0.057586688941939	SMA1220, SMA1198, SMA1182, SMA1250, SMC01982	84	18	985	3.25727513227513	0.786067531224724	0.499084637496806	0.499084637496806
												
Annotation Cluster 10	Enrichment Score: 1.5806880984531562											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:SHSP	3	0.590551181102362	0.024173995841999	SM_B21294, SMA1118, SMC01106	290	4	4346	11.2396551724138	0.999784486950792	1	1
INTERPRO	IPR008978:HSP20-like chaperone	3	0.590551181102362	0.027371186938006	SM_B21294, SMA1118, SMC01106	348	4	4890	10.5387931034483	0.999999997901378	1	1
INTERPRO	IPR002068:Alpha crystallin/Hsp20 domain	3	0.590551181102362	0.027371186938006	SM_B21294, SMA1118, SMC01106	348	4	4890	10.5387931034483	0.999999997901378	1	1
												
Annotation Cluster 11	Enrichment Score: 1.4610784508730799											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0019646~aerobic electron transport chain	4	0.787401574803149	0.01090905493471	SMC02255, SM_B21489, SMC01984, SMC01985	178	6	2016	7.55056179775281	0.731868943156825	0.18545393389007	0.177661751793849
UP_SEQ_FEATURE	DOMAIN:COX3	3	0.590551181102362	0.038535342538182	SM_B21489, SMC01984, SMC01985	290	5	4346	8.99172413793104	0.999998705813126	1	1
INTERPRO	IPR000298:Cytochrome c oxidase, subunit III	3	0.590551181102362	0.043498092331779	SM_B21489, SMC01984, SMC01985	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR024791:Cytochrome c/ubiquinol oxidase subunit III	3	0.590551181102362	0.043498092331779	SM_B21489, SMC01984, SMC01985	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR013833:Cytochrome c oxidase, subunit III, 4-helical bundle	3	0.590551181102362	0.062233033602209	SM_B21489, SMC01984, SMC01985	348	6	4890	7.02586206896552	1	1	1
												
Annotation Cluster 12	Enrichment Score: 1.3373081620797855											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM01008:SM01008	4	0.787401574803149	0.028785418893766	SM_B21287, SM_B21556, SMA2037, SM_B20846	70	11	1075	5.58441558441558	0.781027243254319	1	1
UP_SEQ_FEATURE	DOMAIN:Ald_Xan_dh_C	4	0.787401574803149	0.03219827600171	SM_B21287, SM_B21556, SMA2037, SM_B20846	290	11	4346	5.44952978056426	0.999987517400544	1	1
INTERPRO	IPR000674:Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead	4	0.787401574803149	0.038113594127736	SM_B21287, SM_B21556, SMA2037, SM_B20846	348	11	4890	5.10971786833856	0.999999999999294	1	1
INTERPRO	IPR008274:Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding	4	0.787401574803149	0.038113594127736	SM_B21287, SM_B21556, SMA2037, SM_B20846	348	11	4890	5.10971786833856	0.999999999999294	1	1
GOTERM_MF_DIRECT	GO:0004854~xanthine dehydrogenase activity	3	0.590551181102362	0.152860123902188	SM_B21287, SM_B21556, SM_B20846	244	10	3453	4.24549180327869	0.99999999999996	1	1
												
Annotation Cluster 13	Enrichment Score: 1.3282938727899494											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	7	1.37795275590551	9.67E-04	SMC02726, SMC02890, SMC03012, SMA2414, SMC03004, SMC01104, SMC00975	181	17	2419	5.50308742281443	0.037028180814727	0.007542577058177	0.007155778234681
INTERPRO	IPR012910:TonB-dependent receptor, plug	3	0.590551181102362	0.043498092331779	SMC02726, SMC02890, SMA2414	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR000531:TonB-dependent receptor, beta-barrel	3	0.590551181102362	0.043498092331779	SMC02726, SMC02890, SMA2414	348	5	4890	8.43103448275862	0.999999999999988	1	1
UP_KW_DOMAIN	KW-0798~TonB box	3	0.590551181102362	0.061992604082071	SMC02726, SMC02890, SMA2414	154	5	1776	6.91948051948052	0.437844629368301	0.539998980578371	0.539998980578371
UP_KW_CELLULAR_COMPONENT	KW-0998~Cell outer membrane	4	0.787401574803149	0.29035069234167	SMC02726, SMC02890, SMC03034, SMA2414	168	20	1771	2.10833333333333	0.983687316846618	0.38713425645556	0.29035069234167
GOTERM_CC_DIRECT	GO:0009279~cell outer membrane	4	0.787401574803149	0.325543061018805	SMC02726, SMC02890, SMC03034, SMA2414	199	20	1971	1.98090452261307	0.999989043481217	0.858249888140485	0.799060240682521
												
Annotation Cluster 14	Enrichment Score: 1.2600382925695517											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	7	1.37795275590551	9.67E-04	SMC02726, SMC02890, SMC03012, SMA2414, SMC03004, SMC01104, SMC00975	181	17	2419	5.50308742281443	0.037028180814727	0.007542577058177	0.007155778234681
GOTERM_BP_DIRECT	GO:0007165~signal transduction	6	1.18110236220472	0.012740977064175	SMC00992, SMC03090, SMC03004, SMC01104, SMC03008, SMC00975	178	17	2016	3.99735624586913	0.785348764227768	0.189522033829599	0.18155892316449
SMART	SM00283:MA	3	0.590551181102362	0.109120541023946	SMC03004, SMC01104, SMC00975	70	9	1075	5.11904761904762	0.997541981389371	1	1
UP_KW_MOLECULAR_FUNCTION	KW-0807~Transducer	3	0.590551181102362	0.114580098270239	SMC03004, SMC01104, SMC00975	181	8	2419	5.01174033149171	0.991313958519905	0.558577979067414	0.529932954499854
UP_SEQ_FEATURE	DOMAIN:Methyl-accepting transducer	3	0.590551181102362	0.116401788632084	SMC03004, SMC01104, SMC00975	290	9	4346	4.99540229885057	1	1	1
INTERPRO	IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain	3	0.590551181102362	0.129841303541254	SMC03004, SMC01104, SMC00975	348	9	4890	4.68390804597701	1	1	1
UP_SEQ_FEATURE	DOMAIN:HAMP	4	0.787401574803149	0.176740524120513	SMC00992, SMC03004, SMC01104, SMC00975	290	22	4346	2.72476489028213	1	1	1
INTERPRO	IPR003660:HAMP linker domain	4	0.787401574803149	0.20199536873058	SMC00992, SMC03004, SMC01104, SMC00975	348	22	4890	2.55485893416928	1	1	1
												
Annotation Cluster 15	Enrichment Score: 1.2525631584240626											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Bac_luciferase	3	0.590551181102362	0.038535342538182	SM_B21691, SM_B20100, SMC03968	290	5	4346	8.99172413793104	0.999998705813126	1	1
INTERPRO	IPR011251:Luciferase-like domain	3	0.590551181102362	0.043498092331779	SM_B21691, SM_B20100, SMC03968	348	5	4890	8.43103448275862	0.999999999999988	1	1
GOTERM_MF_DIRECT	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	3	0.590551181102362	0.104227204634384	SM_B21691, SM_B20100, SMC03968	244	8	3453	5.30686475409836	0.999999998715294	1	1
												
Annotation Cluster 16	Enrichment Score: 1.1952467781770464											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0679~Respiratory chain	5	0.984251968503937	0.013989202720077	SMA1273, SMA1220, SM_B21487, SMA0765, SMA1213	114	12	1339	4.89400584795322	0.512510567848139	0.101921334103421	0.097924419040542
INTERPRO	IPR023615:Cytochrome c oxidase, subunit I, copper-binding site	3	0.590551181102362	0.10578074983179	SMA1273, SMA1220, SMA0765	348	8	4890	5.26939655172414	1	1	1
INTERPRO	IPR023616:Cytochrome c oxidase, subunit I domain	3	0.590551181102362	0.10578074983179	SMA1273, SMA1220, SMA0765	348	8	4890	5.26939655172414	1	1	1
INTERPRO	IPR000883:Cytochrome c oxidase, subunit I	3	0.590551181102362	0.10578074983179	SMA1273, SMA1220, SMA0765	348	8	4890	5.26939655172414	1	1	1
												
Annotation Cluster 17	Enrichment Score: 0.7223887779867233											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	METAL:Iron-sulfur (4Fe-4S)	5	0.984251968503937	0.039790926085757	SMC00092, SMA1292, SMA1211, SMC02601, SMA1236	290	20	4346	3.74655172413793	0.999999175476631	1	1
INTERPRO	IPR017896:4Fe-4S ferredoxin-type, iron-sulpur binding domain	4	0.787401574803149	0.099671349412011	SMA1240, SMC04444, SMA1179, SMA1211	348	16	4890	3.51293103448276	1	1	1
GOTERM_MF_DIRECT	GO:0051539~4 iron, 4 sulfur cluster binding	7	1.37795275590551	0.165819577270987	SMA1240, SMA1292, SMC04444, SMA1266, SMA1211, SMC02601, SMA1236	244	53	3453	1.86908444169502	0.999999999999998	1	1
UP_SEQ_FEATURE	DOMAIN:4Fe-4S ferredoxin-type	3	0.590551181102362	0.237741632800743	SMA1240, SMC04444, SMA1211	290	14	4346	3.21133004926108	1	1	1
INTERPRO	IPR017900:4Fe-4S ferredoxin, iron-sulphur binding, conserved site	3	0.590551181102362	0.261533711727602	SMA1240, SMC04444, SMA1211	348	14	4890	3.01108374384236	1	1	1
UP_KW_LIGAND	KW-0004~4Fe-4S	7	1.37795275590551	0.268810806113768	SMA1240, SMA1292, SMC04444, SMA1266, SMA1211, SMC02601, SMA1236	84	52	985	1.57852564102564	0.999708409161508	1	1
UP_KW_LIGAND	KW-0411~Iron-sulfur	6	1.18110236220472	0.798378298927189	SMC00092, SMA1292, SMC04444, SMA1211, SMC02601, SMA1236	84	77	985	0.913729128014842	1	1	1
												
Annotation Cluster 18	Enrichment Score: 0.5504723521681182											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Glyco_trans_2-like	4	0.787401574803149	0.099043386397378	SM_B20958, SM_B20959, SMA0866, SM_B21190	290	17	4346	3.52616632860041	1	1	1
INTERPRO	IPR001173:Glycosyl transferase, family 2	4	0.787401574803149	0.131061700135348	SM_B20958, SM_B20959, SMA0866, SM_B21190	348	18	4890	3.12260536398467	1	1	1
GOTERM_MF_DIRECT	GO:0016757~transferase activity, transferring glycosyl groups	4	0.787401574803149	0.43252935768207	SM_B20958, SM_B20959, SMA0866, SM_B20956	244	34	3453	1.6648987463838	1	1	1
UP_KW_MOLECULAR_FUNCTION	KW-0328~Glycosyltransferase	5	0.984251968503937	0.450934153727198	SM_B20958, SM_B20959, SM_B21297, SMA0866, SM_B20956	181	46	2419	1.45267835695412	0.999999999929959	1	0.973684210526316
GOTERM_MF_DIRECT	GO:0016740~transferase activity	7	1.37795275590551	0.698567281045765	SM_B20958, SM_B20946, SMA1188, SM_B20959, SM_B20099, SM_B21190, SM_B20956	244	98	3453	1.01083138173302	1	1	1
												
Annotation Cluster 19	Enrichment Score: 0.5387527282154273											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0663~Pyridoxal phosphate	6	1.18110236220472	0.124399882300957	SMA1495, SMC00640, SMC02049, SMC03104, SMA2400, SMA2402	84	32	985	2.19866071428571	0.968380784309263	0.808599234956222	0.808599234956222
INTERPRO	IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2	7	1.37795275590551	0.140385200509662	SMA0682, SMA1495, SMC00640, SMC02049, SMC03104, SMA2400, SMA2402	348	50	4890	1.96724137931034	1	1	1
INTERPRO	IPR015424:Pyridoxal phosphate-dependent transferase	7	1.37795275590551	0.203749942164305	SMA0682, SMA1495, SMC00640, SMC02049, SMC03104, SMA2400, SMA2402	348	56	4890	1.75646551724138	1	1	1
INTERPRO	IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1	7	1.37795275590551	0.203749942164305	SMA0682, SMA1495, SMC00640, SMC02049, SMC03104, SMA2400, SMA2402	348	56	4890	1.75646551724138	1	1	1
UP_KW_MOLECULAR_FUNCTION	KW-0032~Aminotransferase	3	0.590551181102362	0.883738223716786	SMA1495, SMC00640, SMA2400	181	48	2419	0.835290055248619	1	1	0.973684210526316
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	3	0.590551181102362	0.913742250527881	SMC03104, SMA2400, SMA2402	244	56	3453	0.758123536299766	1	1	1
												
Annotation Cluster 20	Enrichment Score: 0.4907117178714149											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
